"genes"	"sample1"	"SRR1748411"	"SRR1748412"	"SRR1873277"
"9538"	"DBNL"	0.0266666666666667	0.476470588235294	1.35	0.821052631578947
"9539"	"Dbp"	NA	0.0568627450980392	0.1125	0.114035087719298
"9540"	"DBP"	NA	0.092156862745098	0.2625	0.175438596491228
"9541"	"Dbr1"	NA	0.352941176470588	0.3875	0.352631578947368
"9542"	"DBR1"	0.00833333333333333	0.348039215686274	0.7875	0.489473684210526
"9543"	"Dbt"	0.00166666666666667	0.0686274509803922	0.075	0.119298245614035
"9544"	"DBT"	0.015	0.496078431372549	1.6125	0.685964912280702
"9545"	"Dbx2"	NA	NA	NA	0.00175438596491228
"9546"	"DBX2"	0.00166666666666667	0.00196078431372549	0.0125	0.00701754385964912
"9547"	"Dcaf10"	0.00333333333333333	0.117647058823529	0.2	0.171929824561404
"9548"	"DCAF10"	0.025	0.458823529411765	1.55	0.63859649122807
"9549"	"Dcaf11"	NA	0.0382352941176471	0.075	0.105263157894737
"9550"	"DCAF11"	0.00833333333333333	0.240196078431373	0.85	0.384210526315789
"9551"	"Dcaf12"	NA	0.154901960784314	0.25	0.240350877192982
"9552"	"DCAF12"	0.0283333333333333	0.469607843137255	1.6875	0.63859649122807
"9553"	"Dcaf12l2"	0.00166666666666667	NA	NA	NA
"9554"	"Dcaf13"	0.0133333333333333	0.585294117647059	0.8625	0.778947368421053
"9555"	"DCAF13"	0.0383333333333333	1.54019607843137	3.8	2.28421052631579
"9556"	"Dcaf15"	0.005	0.27156862745098	0.4625	0.319298245614035
"9557"	"DCAF15"	0.00333333333333333	0.0588235294117647	0.4	0.0964912280701754
"9558"	"DCAF16"	0.0366666666666667	0.67843137254902	2.0875	0.910526315789474
"9559"	"Dcaf17"	0.025	0.162745098039216	0.4375	0.312280701754386
"9560"	"DCAF17"	0.005	0.236274509803922	0.6875	0.305263157894737
"9561"	"Dcaf4"	0.00666666666666667	0.100980392156863	0.2	0.182456140350877
"9562"	"DCAF4"	0.0133333333333333	0.156862745098039	0.425	0.217543859649123
"9563"	"DCAF4L1"	NA	0.0186274509803922	0.1125	0.0263157894736842
"9564"	"DCAF4L2"	NA	0.00196078431372549	NA	NA
"9565"	"Dcaf5"	0.00666666666666667	0.150980392156863	0.2625	0.210526315789474
"9566"	"DCAF5"	0.03	0.580392156862745	2.1875	0.652631578947368
"9567"	"Dcaf6"	0.01	0.159803921568627	0.2	0.410526315789474
"9568"	"DCAF6"	0.0216666666666667	0.814705882352941	2.0125	1.00350877192982
"9569"	"Dcaf7"	0.00333333333333333	0.218627450980392	0.3875	0.396491228070175
"9570"	"DCAF7"	0.151666666666667	1.16764705882353	3.1125	1.4719298245614
"9571"	"Dcaf8"	0.015	0.398039215686274	0.625	1.0280701754386
"9572"	"DCAF8L1"	0.00333333333333333	0.00784313725490196	0.0875	0.0333333333333333
"9573"	"DCAF8L2"	0.00333333333333333	0.00490196078431373	0.025	0.0385964912280702
"9574"	"Dcakd"	0.00833333333333333	0.362745098039216	0.55	0.62280701754386
"9575"	"DCAKD"	0.00833333333333333	0.212745098039216	0.65	0.315789473684211
"9576"	"Dcbld1"	0.00333333333333333	0.15	0.2125	0.143859649122807
"9577"	"DCBLD1"	0.0133333333333333	0.252941176470588	0.575	0.414035087719298
"9578"	"Dcbld2"	NA	0.247058823529412	0.2875	0.182456140350877
"9579"	"DCBLD2"	0.0366666666666667	0.688235294117647	1.9125	0.931578947368421
"9580"	"Dcc"	NA	NA	NA	0.00175438596491228
"9581"	"DCDC1"	0.00166666666666667	0.0196078431372549	NA	0.0192982456140351
"9582"	"DCDC2"	0.0433333333333333	0.0147058823529412	0.025	0.0298245614035088
"9583"	"Dcdc2a"	NA	0.000980392156862745	NA	NA
"9584"	"Dcdc2b"	NA	0.00196078431372549	NA	0.00175438596491228
"9585"	"DCDC2B"	NA	0.00490196078431373	0.0375	0.00701754385964912
"9586"	"DCHS1"	NA	0.00196078431372549	NA	0.00350877192982456
"9587"	"DCHS2"	0.00333333333333333	NA	NA	NA
"9588"	"Dck"	NA	0.27156862745098	0.4	0.273684210526316
"9589"	"DCK"	0.00666666666666667	0.374509803921569	0.8125	0.645614035087719
"9590"	"Dclk1"	0.0533333333333333	0.492156862745098	0.825	1.01929824561404
"9591"	"DCLK1"	0.005	0.0254901960784314	0.025	0.0456140350877193
"9592"	"Dclk2"	NA	0.0254901960784314	0.0375	0.0315789473684211
"9593"	"DCLK2"	0.00166666666666667	0.0225490196078431	0.0875	0.0421052631578947
"9594"	"Dclre1a"	0.00333333333333333	0.107843137254902	0.125	0.198245614035088
"9595"	"DCLRE1A"	0.00833333333333333	0.240196078431373	0.6125	0.296491228070175
"9596"	"Dclre1b"	0.00166666666666667	0.0803921568627451	0.075	0.0982456140350877
"9597"	"DCLRE1B"	0.00833333333333333	0.25	0.725	0.357894736842105
"9598"	"Dclre1c"	0.00166666666666667	0.0470588235294118	0.0875	0.0385964912280702
"9599"	"DCLRE1C"	0.0416666666666667	0.199019607843137	0.925	0.273684210526316
"9600"	"Dcn"	0.0833333333333333	0.0803921568627451	0.0625	0.796491228070175
"9601"	"DCN"	0.00333333333333333	NA	NA	NA
"9602"	"Dcp1a"	0.00166666666666667	0.0529411764705882	0.075	0.0578947368421053
"9603"	"DCP1A"	0.015	0.584313725490196	1.6375	0.610526315789474
"9604"	"Dcp1b"	0.005	0.00686274509803922	NA	0.0210526315789474
"9605"	"DCP1B"	0.00333333333333333	0.185294117647059	0.375	0.22280701754386
"9606"	"Dcp2"	0.00666666666666667	0.336274509803922	0.6	0.436842105263158
"9607"	"DCP2"	0.06	1.62843137254902	3.675	2.10526315789474
"9608"	"Dcps"	0.005	0.340196078431373	0.4875	0.58421052631579
"9609"	"DCPS"	0.00333333333333333	0.415686274509804	1.2875	0.691228070175439
"9610"	"Dcst1"	0.00166666666666667	NA	NA	NA
"9611"	"DCST1"	NA	0.00196078431372549	NA	0.00350877192982456
"9612"	"Dcstamp"	NA	0.000980392156862745	NA	NA
"9613"	"Dct"	NA	NA	0.0125	NA
"9614"	"DCT"	0.00166666666666667	0.00784313725490196	0.0125	0.00350877192982456
"9615"	"Dctd"	0.00166666666666667	0.254901960784314	0.325	0.512280701754386
"9616"	"DCTD"	0.02	0.402941176470588	1.0375	0.654385964912281
"9617"	"Dctn1"	0.005	0.0980392156862745	0.225	0.217543859649123
"9618"	"DCTN1"	0.0133333333333333	0.707843137254902	1.875	1.04561403508772
"9619"	"DCTN1-AS1"	NA	NA	NA	0.00350877192982456
"9620"	"Dctn2"	0.0233333333333333	0.741176470588235	1.225	1.29649122807018
"9621"	"DCTN2"	0.0366666666666667	1.26372549019608	3.6	1.98771929824561
"9622"	"Dctn3"	0.0116666666666667	0.636274509803922	0.625	1.16842105263158
"9623"	"DCTN3"	0.0633333333333333	1.47941176470588	4.225	2.70175438596491
"9624"	"Dctn4"	0.0166666666666667	0.391176470588235	0.625	0.528070175438596
"9625"	"DCTN4"	0.02	0.676470588235294	2.1375	0.692982456140351
"9626"	"Dctn5"	0.005	0.285294117647059	0.475	0.464912280701754
"9627"	"DCTN5"	0.00833333333333333	0.405882352941176	1.2375	0.633333333333333
"9628"	"Dctn6"	0.0183333333333333	0.424509803921569	0.575	0.763157894736842
"9629"	"DCTN6"	0.0233333333333333	0.604901960784314	1.6875	0.868421052631579
"9630"	"Dctpp1"	0.00166666666666667	0.773529411764706	1.1125	1.13684210526316
"9631"	"DCTPP1"	0.0566666666666667	2.67254901960784	6.5875	4.50877192982456
"9632"	"Dcun1d1"	0.01	0.31078431372549	0.8125	0.491228070175439
"9633"	"DCUN1D1"	0.0283333333333333	0.37843137254902	1.3375	0.471929824561404
"9634"	"Dcun1d2"	0.00166666666666667	0.0705882352941176	0.05	0.13859649122807
"9635"	"DCUN1D2"	NA	0.0803921568627451	0.3125	0.0964912280701754
"9636"	"Dcun1d3"	NA	0.0470588235294118	0.1	0.0771929824561404
"9637"	"DCUN1D3"	NA	0.0235294117647059	0.125	0.0175438596491228
"9638"	"Dcun1d4"	0.00333333333333333	0.115686274509804	0.1125	0.126315789473684
"9639"	"DCUN1D4"	0.0183333333333333	0.731372549019608	1.725	0.856140350877193
"9640"	"Dcun1d5"	0.0166666666666667	1.38137254901961	1.55	1.72456140350877
"9641"	"DCUN1D5"	0.055	1.81470588235294	4.6625	2.69649122807018
"9642"	"Dcx"	NA	NA	NA	0.00175438596491228
"9643"	"DCX"	0.00166666666666667	NA	NA	NA
"9644"	"Dcxr"	0.00333333333333333	0.100980392156863	0.25	0.257894736842105
"9645"	"DCXR"	0.0433333333333333	2.0843137254902	5.55	3.97894736842105
"9646"	"Dda1"	0.005	0.664705882352941	1.0375	0.978947368421053
"9647"	"DDA1"	0.0383333333333333	0.76078431372549	2.475	1.07894736842105
"9648"	"Ddah1"	0.005	0.845098039215686	1.175	0.875438596491228
"9649"	"DDAH1"	0.04	0.348039215686274	1.175	0.36140350877193
"9650"	"Ddah2"	0.0183333333333333	0.549019607843137	0.9125	1.29298245614035
"9651"	"DDAH2"	0.015	0.206862745098039	0.7875	0.415789473684211
"9652"	"Ddb1"	0.035	2.51862745098039	3.2375	3.35087719298246
"9653"	"DDB1"	0.0433333333333333	1.24607843137255	3.2875	1.74210526315789
"9654"	"Ddb2"	0.00333333333333333	0.0372549019607843	0.0375	0.0736842105263158
"9655"	"DDB2"	0.015	0.188235294117647	0.7	0.396491228070175
"9656"	"Ddc"	NA	0.000980392156862745	NA	0.0140350877192982
"9657"	"DDC"	NA	0.00490196078431373	0.025	0.00350877192982456
"9658"	"DDC8"	NA	NA	0.0125	NA
"9659"	"Ddhd1"	0.00166666666666667	0.0686274509803922	0.1	0.140350877192982
"9660"	"DDHD1"	0.0283333333333333	0.356862745098039	0.9125	0.426315789473684
"9661"	"Ddhd2"	0.00333333333333333	0.351960784313726	0.375	0.582456140350877
"9662"	"DDHD2"	0.0133333333333333	0.227450980392157	0.9625	0.349122807017544
"9663"	"Ddi1"	NA	NA	0.025	0.00526315789473684
"9664"	"DDI1"	NA	0.000980392156862745	NA	NA
"9665"	"Ddi2"	0.0183333333333333	0.262745098039216	0.375	0.282456140350877
"9666"	"DDI2"	0.0466666666666667	0.774509803921569	2.075	0.73859649122807
"9667"	"Ddit3"	0.0133333333333333	0.786274509803922	1.1625	1.98421052631579
"9668"	"DDIT3"	0.00833333333333333	0.16078431372549	0.5625	0.215789473684211
"9669"	"Ddit4"	0.00666666666666667	0.241176470588235	0.475	0.554385964912281
"9670"	"DDIT4"	0.0133333333333333	0.533333333333333	1.7375	0.982456140350877
"9671"	"DDIT4L"	0.00166666666666667	0.0294117647058824	0.0625	0.0280701754385965
"9672"	"DDN"	NA	0.0117647058823529	0.0625	0.0245614035087719
"9673"	"Ddo"	0.00166666666666667	NA	NA	NA
"9674"	"Ddost"	0.01	0.863725490196078	1.5625	1.62982456140351
"9675"	"DDOST"	0.0566666666666667	1.34411764705882	4.8125	2.27368421052632
"9676"	"Ddr1"	0.005	0.15	0.175	0.196491228070175
"9677"	"DDR1"	0.0166666666666667	0.0245098039215686	0.125	0.0754385964912281
"9678"	"DDR1-AS1"	0.00166666666666667	NA	NA	NA
"9679"	"Ddr2"	0.04	1.02647058823529	1.6625	1.75087719298246
"9680"	"DDR2"	NA	0.00980392156862745	0.0375	0.0210526315789474
"9681"	"Ddrgk1"	0.02	0.486274509803922	0.6625	1.00175438596491
"9682"	"DDRGK1"	0.0283333333333333	1.14117647058824	2.775	1.5859649122807
"9683"	"Ddt"	0.01	0.195098039215686	0.325	0.505263157894737
"9684"	"DDT"	0.0933333333333333	6.0921568627451	16.3	10.6684210526316
"9685"	"DDTL"	0.00166666666666667	0.0450980392156863	0.2125	0.0403508771929825
"9686"	"Ddx1"	0.0166666666666667	2.05196078431373	2.45	2.40701754385965
"9687"	"DDX1"	0.133333333333333	5.22254901960784	12.9375	5.89298245614035
"9688"	"Ddx10"	0.0383333333333333	0.613725490196078	0.7625	1.7859649122807
"9689"	"DDX10"	0.09	1.63725490196078	4.6	1.74912280701754
"9690"	"Ddx11"	0.00333333333333333	0.145098039215686	0.1375	0.187719298245614
"9691"	"DDX11"	0.0333333333333333	0.485294117647059	1.65	0.807017543859649
"9692"	"DDX11-AS1"	NA	0.0147058823529412	0.025	0.0228070175438597
"9693"	"Ddx17"	0.055	1.25392156862745	1.725	2.33508771929825
"9694"	"DDX17"	0.256666666666667	9	22.2875	11.6701754385965
"9695"	"Ddx18"	0.0183333333333333	0.847058823529412	1.975	0.92280701754386
"9696"	"DDX18"	0.24	4.10196078431373	10.1625	4.52105263157895
"9697"	"Ddx19a"	0.01	0.453921568627451	0.8125	0.449122807017544
"9698"	"DDX19A"	0.0383333333333333	0.947058823529412	2.9	1.40350877192982
"9699"	"Ddx19b"	0.00333333333333333	0.0352941176470588	0.0375	0.0614035087719298
"9700"	"DDX19B"	0.0133333333333333	0.257843137254902	0.9	0.429824561403509
"9701"	"Ddx20"	0.005	0.211764705882353	0.1375	0.226315789473684
"9702"	"DDX20"	0.025	0.923529411764706	2.175	1.01228070175439
"9703"	"Ddx21"	0.065	5.04019607843137	7.825	3.22631578947368
"9704"	"DDX21"	0.595	10.0049019607843	26.1625	9.82105263157895
"9705"	"Ddx23"	0.01	0.733333333333333	1.0625	0.805263157894737
"9706"	"DDX23"	0.045	1.22254901960784	3.1	1.36842105263158
"9707"	"Ddx24"	0.0466666666666667	1.8343137254902	2.4875	2.08245614035088
"9708"	"DDX24"	0.0816666666666667	3.46274509803922	8.575	4.31754385964912
"9709"	"DDX25"	0.00166666666666667	0.00196078431372549	NA	0.00350877192982456
"9710"	"Ddx26b"	0.00166666666666667	0.119607843137255	0.125	0.163157894736842
"9711"	"DDX26B"	0.00666666666666667	0.120588235294118	0.2875	0.191228070175439
"9712"	"DDX26B-AS1"	NA	0.00392156862745098	0.025	0.00526315789473684
"9713"	"Ddx27"	0.005	1.15196078431373	1.6375	1.13333333333333
"9714"	"DDX27"	0.0683333333333333	2.57549019607843	7.5	2.92280701754386
"9715"	"Ddx28"	0.00333333333333333	0.0901960784313725	0.1125	0.157894736842105
"9716"	"DDX28"	0.00333333333333333	0.256862745098039	0.625	0.371929824561403
"9717"	"Ddx31"	NA	0.105882352941176	0.125	0.119298245614035
"9718"	"DDX31"	0.0183333333333333	0.373529411764706	0.9125	0.410526315789474
"9719"	"Ddx39"	0.0183333333333333	2.09509803921569	2.8625	2.34210526315789
"9720"	"DDX39A"	0.0266666666666667	1.42745098039216	4.1125	2.38245614035088
"9721"	"Ddx39b"	0.02	1.3156862745098	2.0875	2.91754385964912
"9722"	"DDX39B"	0.035	0.711764705882353	2.2625	1.28771929824561
"9723"	"DDX39B-AS1"	NA	0.000980392156862745	0.0375	NA
"9724"	"Ddx3x"	0.0466666666666667	1.47450980392157	2.6	1.60526315789474
"9725"	"DDX3X"	0.141666666666667	2.08529411764706	6.175	2.75438596491228
"9726"	"Ddx3y"	NA	0.612745098039216	0.7625	0.854385964912281
"9727"	"DDX3Y"	NA	0.00294117647058824	0.0125	0.00350877192982456
"9728"	"Ddx4"	NA	0.000980392156862745	NA	0.00175438596491228
"9729"	"DDX4"	NA	NA	NA	0.00175438596491228
"9730"	"Ddx41"	NA	0.399019607843137	0.55	0.46140350877193
"9731"	"DDX41"	0.00666666666666667	0.486274509803922	1.15	0.589473684210526
"9732"	"Ddx42"	0.0333333333333333	0.967647058823529	1.575	1.61929824561404
"9733"	"DDX42"	0.175	1.55588235294118	4.2875	2.03157894736842
"9734"	"Ddx43"	NA	0.000980392156862745	NA	NA
"9735"	"Ddx46"	0.05	1.61764705882353	2.6125	1.86315789473684
"9736"	"DDX46"	0.34	5.06372549019608	14.5125	6.50350877192982
"9737"	"Ddx47"	0.00833333333333333	0.741176470588235	1.0125	1.10877192982456
"9738"	"DDX47"	NA	0.00392156862745098	0.0125	NA
"9739"	"Ddx49"	0.00666666666666667	0.337254901960784	0.525	0.519298245614035
"9740"	"DDX49"	0.0366666666666667	0.618627450980392	1.625	0.991228070175439
"9741"	"Ddx5"	0.123333333333333	4.76372549019608	7.9625	8.64912280701754
"9742"	"DDX5"	0.151666666666667	7.50588235294118	17.225	12.2175438596491
"9743"	"Ddx50"	0.03	0.823529411764706	1.375	1.3719298245614
"9744"	"DDX50"	0.0766666666666667	1.36078431372549	3.5375	1.59473684210526
"9745"	"Ddx51"	0.00333333333333333	0.129411764705882	0.2	0.249122807017544
"9746"	"DDX51"	0.0216666666666667	0.338235294117647	1.0125	0.470175438596491
"9747"	"Ddx52"	0.0133333333333333	0.852941176470588	1.3625	0.994736842105263
"9748"	"DDX52"	0.203333333333333	1.60196078431373	4.775	1.77543859649123
"9749"	"DDX53"	NA	NA	NA	0.00175438596491228
"9750"	"Ddx54"	0.0133333333333333	0.65	0.8875	0.856140350877193
"9751"	"DDX54"	0.0416666666666667	1.21764705882353	2.95	1.51754385964912
"9752"	"Ddx55"	0.00666666666666667	0.226470588235294	0.325	0.287719298245614
"9753"	"DDX55"	0.0466666666666667	1.07058823529412	3.2625	1.63859649122807
"9754"	"Ddx56"	0.00666666666666667	0.338235294117647	0.4125	0.547368421052632
"9755"	"DDX56"	0.0366666666666667	0.909803921568627	2.75	1.64912280701754
"9756"	"Ddx58"	0.00166666666666667	0.0598039215686275	0.1625	0.152631578947368
"9757"	"DDX58"	0.01	0.053921568627451	0.175	0.0596491228070175
"9758"	"Ddx59"	0.00166666666666667	0.046078431372549	0.025	0.103508771929825
"9759"	"DDX59"	0.0116666666666667	0.32843137254902	0.775	0.392982456140351
"9760"	"Ddx6"	0.0783333333333333	1.38333333333333	2.8625	1.95789473684211
"9761"	"DDX6"	0.125	1.2156862745098	3.7875	1.60526315789474
"9762"	"Ddx60"	0.00333333333333333	NA	0.025	NA
"9763"	"DDX60"	0.00166666666666667	0.0107843137254902	0.1	0.0210526315789474
"9764"	"DDX60L"	0.00333333333333333	0.000980392156862745	NA	0.00175438596491228
"9765"	"Deaf1"	0.00333333333333333	0.0931372549019608	0.1375	0.147368421052632
"9766"	"DEAF1"	0.005	0.51078431372549	1.4	0.898245614035088
"9767"	"Deb1"	0.01	0.346078431372549	0.5125	0.626315789473684
"9768"	"Decr1"	0.00666666666666667	0.262745098039216	0.325	0.501754385964912
"9769"	"DECR1"	0.00333333333333333	0.384313725490196	1.15	0.680701754385965
"9770"	"Decr2"	0.01	0.0490196078431373	0.125	0.16140350877193
"9771"	"DECR2"	0.00833333333333333	0.187254901960784	0.6125	0.266666666666667
"9772"	"Dedd"	0.00166666666666667	0.174509803921569	0.2375	0.370175438596491
"9773"	"DEDD"	0.005	0.201960784313725	0.75	0.343859649122807
"9774"	"Dedd2"	0.00166666666666667	0.0156862745098039	0.0125	0.012280701754386
"9775"	"DEDD2"	0.0133333333333333	0.155882352941176	0.6125	0.245614035087719
"9776"	"Def6"	NA	0.0313725490196078	0.025	0.043859649122807
"9777"	"DEF6"	0.00166666666666667	0.0254901960784314	0.0375	0.0298245614035088
"9778"	"Def8"	0.00166666666666667	0.0725490196078431	0.15	0.13859649122807
"9779"	"DEF8"	0.0166666666666667	1.13137254901961	3.4875	2.09824561403509
"9780"	"DEFB119"	NA	NA	NA	0.00175438596491228
"9781"	"DEFB132"	NA	NA	0.0125	0.00175438596491228
"9782"	"DEFB134"	NA	0.000980392156862745	0.0125	NA
"9783"	"DEFB135"	NA	NA	0.0125	NA
"9784"	"DEFB136"	NA	0.000980392156862745	NA	NA
"9785"	"Defb41"	NA	0.00196078431372549	NA	0.012280701754386
"9786"	"Defb43"	NA	0.000980392156862745	NA	NA
"9787"	"Degs1"	0.02	1.8921568627451	2.0375	2.26842105263158
"9788"	"DEGS1"	0.075	1.74509803921569	4.7125	3.21052631578947
"9789"	"Degs2"	0.00166666666666667	0.0274509803921569	0.0375	0.00350877192982456
"9790"	"DEGS2"	NA	0.00588235294117647	NA	0.0245614035087719
"9791"	"Dek"	0.0916666666666667	4.84705882352941	7.175	5.21228070175439
"9792"	"DEK"	0.488333333333333	10.3343137254902	28.025	13.5035087719298
"9793"	"Dennd1a"	0.00166666666666667	0.0617647058823529	0.05	0.0771929824561404
"9794"	"DENND1A"	0.00166666666666667	0.112745098039216	0.2625	0.128070175438597
"9795"	"Dennd1b"	0.00333333333333333	0.0852941176470588	0.2375	0.108771929824561
"9796"	"DENND1B"	0.0283333333333333	0.222549019607843	0.65	0.268421052631579
"9797"	"DENND1C"	NA	0.00294117647058824	0.025	0.00701754385964912
"9798"	"Dennd2a"	0.00833333333333333	0.146078431372549	0.225	0.182456140350877
"9799"	"DENND2A"	0.005	0.0127450980392157	0.0375	0.0192982456140351
"9800"	"Dennd2c"	NA	0.0441176470588235	0.0375	0.0473684210526316
"9801"	"DENND2C"	0.0216666666666667	0.168627450980392	0.4875	0.217543859649123
"9802"	"Dennd2d"	NA	0.00196078431372549	NA	0.012280701754386
"9803"	"Dennd3"	0.00666666666666667	0.00784313725490196	0.0375	0.0105263157894737
"9804"	"DENND3"	0.00166666666666667	0.0313725490196078	0.1	0.043859649122807
"9805"	"Dennd4a"	0.00333333333333333	0.0794117647058823	0.0375	0.0754385964912281
"9806"	"DENND4A"	0.015	0.201960784313725	0.4125	0.245614035087719
"9807"	"Dennd4b"	NA	0.0235294117647059	0.075	0.0263157894736842
"9808"	"DENND4B"	0.00833333333333333	0.200980392156863	0.475	0.228070175438596
"9809"	"Dennd4c"	0.00666666666666667	0.0823529411764706	0.175	0.143859649122807
"9810"	"DENND4C"	0.01	0.268627450980392	0.75	0.314035087719298
"9811"	"Dennd5a"	0.00333333333333333	0.177450980392157	0.45	0.249122807017544
"9812"	"DENND5A"	0.00666666666666667	0.199019607843137	0.4125	0.192982456140351
"9813"	"Dennd5b"	NA	0.042156862745098	0.125	0.0473684210526316
"9814"	"DENND5B"	0.0333333333333333	0.226470588235294	0.825	0.242105263157895
"9815"	"DENND5B-AS1"	NA	0.00196078431372549	NA	NA
"9816"	"Dennd6a"	0.00666666666666667	0.0754901960784314	0.1	0.135087719298246
"9817"	"DENND6A"	0.01	0.546078431372549	1.3625	0.682456140350877
"9818"	"Dennd6b"	NA	0.0127450980392157	0.0125	0.0543859649122807
"9819"	"DENND6B"	0.00166666666666667	0.00392156862745098	0.0375	0.0140350877192982
"9820"	"Denr"	0.0366666666666667	2.53333333333333	3.725	2.5
"9821"	"DENR"	0.16	4.02058823529412	11.65	4.97894736842105
"9822"	"DEPDC1"	0.0866666666666667	2.62450980392157	7.0125	3.10877192982456
"9823"	"Depdc1a"	NA	0.100980392156863	0.25	0.107017543859649
"9824"	"Depdc1b"	0.00166666666666667	0.057843137254902	0.0625	0.0456140350877193
"9825"	"DEPDC1B"	0.0133333333333333	0.625490196078431	1.675	0.666666666666667
"9826"	"DEPDC4"	NA	0.092156862745098	0.1625	0.126315789473684
"9827"	"Depdc5"	NA	0.0441176470588235	0.075	0.0543859649122807
"9828"	"DEPDC5"	0.00166666666666667	0.0696078431372549	0.1625	0.0701754385964912
"9829"	"Depdc7"	0.005	0.102941176470588	0.1125	0.178947368421053
"9830"	"DEPDC7"	0.00666666666666667	0.295098039215686	0.875	0.431578947368421
"9831"	"Deptor"	NA	0.119607843137255	0.1875	0.117543859649123
"9832"	"DEPTOR"	0.00333333333333333	0.0333333333333333	0.1625	0.0526315789473684
"9833"	"Dera"	0.00166666666666667	0.259803921568627	0.2125	0.531578947368421
"9834"	"DERA"	0.0133333333333333	0.329411764705882	0.9	0.496491228070175
"9835"	"Derl1"	0.005	0.433333333333333	0.5875	0.817543859649123
"9836"	"DERL1"	0.01	0.503921568627451	1.6875	0.815789473684211
"9837"	"Derl2"	0.005	0.373529411764706	0.65	0.691228070175439
"9838"	"DERL2"	0.0216666666666667	0.531372549019608	1.3875	0.828070175438597
"9839"	"DERL3"	NA	0.111764705882353	0.2375	0.194736842105263
"9840"	"Des"	NA	0.00294117647058824	0.025	0.00701754385964912
"9841"	"DES"	NA	0.000980392156862745	NA	0.00175438596491228
"9842"	"Desi1"	0.00833333333333333	0.409803921568627	0.5875	0.580701754385965
"9843"	"DESI1"	0.0216666666666667	0.699019607843137	1.9	1.0280701754386
"9844"	"Desi2"	0.015	0.846078431372549	0.7875	1.11754385964912
"9845"	"DESI2"	0.075	2.32352941176471	5.675	3.01754385964912
"9846"	"Det1"	NA	0.0568627450980392	0.0625	0.0596491228070175
"9847"	"DET1"	0.00166666666666667	0.0666666666666667	0.275	0.154385964912281
"9848"	"Dexi"	0.00166666666666667	0.113725490196078	0.225	0.310526315789474
"9849"	"DEXI"	0.0216666666666667	0.216666666666667	0.725	0.517543859649123
"9850"	"Dffa"	0.00166666666666667	0.0401960784313726	0.0375	0.0421052631578947
"9851"	"DFFA"	0.0866666666666667	2.60980392156863	8	3.87543859649123
"9852"	"Dffb"	NA	0.0490196078431373	0.0125	0.0789473684210526
"9853"	"DFFB"	NA	0.23921568627451	0.575	0.319298245614035
"9854"	"Dfna5"	0.00166666666666667	0.0852941176470588	0.125	0.0771929824561404
"9855"	"DFNA5"	0.00166666666666667	0.0519607843137255	0.0875	0.0894736842105263
"9856"	"DFNB31"	NA	0.0852941176470588	0.1	0.0982456140350877
"9857"	"Dfnb59"	NA	0.00294117647058824	NA	NA
